catalog,schema,table_name,table_type,format,created_at,last_modified,owner,comment
dev,bronze_data_products,fpv_checks,MANAGED,DELTA,2026-07-24 03:36:39.171,2026-08-27 21:15:51.677,nan.kishore@bal.com,
dev,bronze_data_products,fpv_fee_instruments,MANAGED,DELTA,2026-06-15 14:42:02.222,2026-07-06 14:26:17.729,nan.kishore@bal.com,
dev,bronze_data_products,fpv_fee_schedule,MANAGED,DELTA,2026-06-14 21:08:51.870,2026-06-15 02:47:51.297,nan.kishore@bal.com,
dev,bronze_data_products,fpv_field_merged,MANAGED,DELTA,2026-06-15 14:02:43.879,2026-06-24 02:00:24.761,nan.kishore@bal.com,
dev,bronze_data_products,fpv_field_observations,MANAGED,DELTA,2026-07-23 22:53:39.444,2026-07-23 23:12:22.192,nan.kishore@bal.com,
dev,bronze_data_products,fpv_fields,MANAGED,DELTA,2026-07-14 19:51:46.613,2026-08-25 17:43:26.568,tfitzgibbons@bal.com,
dev,bronze_data_products,fpv_filing_locations,MANAGED,DELTA,2026-06-14 21:11:30.119,2026-06-15 02:48:10.427,nan.kishore@bal.com,
dev,bronze_data_products,fpv_form_versions,MANAGED,DELTA,2026-06-14 21:10:00.742,2026-06-14 21:10:00.742,nan.kishore@bal.com,current and recently accepted uscis form editions. maintained by bal km or paralegal lead.
dev,bronze_data_products,fpv_gold_active_versions,MANAGED,DELTA,2026-07-29 15:51:42.534,2026-08-11 01:27:51.808,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,Atomic pointer to the one approved FPV gold version selected for each source file and segment
dev,bronze_data_products,fpv_gold_check_comparisons,MANAGED,DELTA,2026-07-29 17:10:05.563,2026-08-05 21:51:57.217,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,Per-check comparisons between FPV runs and approved gold expectations
dev,bronze_data_products,fpv_gold_check_expectations,MANAGED,DELTA,2026-07-29 15:51:40.534,2026-08-05 20:57:52.863,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,Human-reviewed expected FPV check outcomes by stable source filename and segment
dev,bronze_data_products,fpv_gold_run_summary,MANAGED,DELTA,2026-07-29 17:10:07.044,2026-08-13 22:49:18.192,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,One-row summary for each FPV gold regression run
dev,bronze_data_products,fpv_ground_truth,MANAGED,DELTA,2026-05-05 21:06:54.343,2026-06-11 22:32:56.627,dwidmark@bal.com,
dev,bronze_data_products,fpv_ground_truth_paired,MANAGED,DELTA,2026-06-11 01:05:00.545,2026-06-11 22:46:13.480,dwidmark@bal.com,
dev,bronze_data_products,fpv_pages,MANAGED,DELTA,2026-07-23 19:46:33.159,2026-08-25 17:43:24.334,tfitzgibbons@bal.com,
dev,bronze_data_products,fpv_pages_old,MANAGED,DELTA,2026-07-13 20:02:38.016,2026-07-13 20:02:38.016,tfitzgibbons@bal.com,
dev,bronze_data_products,fpv_poc_excluded_pages,MANAGED,DELTA,2026-06-15 04:20:19.065,2026-06-19 21:01:50.592,nan.kishore@bal.com,
dev,bronze_data_products,fpv_poc_full_pages,MANAGED,DELTA,2026-06-15 04:20:16.246,2026-06-19 21:01:48.312,nan.kishore@bal.com,
dev,bronze_data_products,fpv_poc_pages_raw,MANAGED,DELTA,2026-06-15 03:20:48.134,2026-06-19 20:59:20.916,nan.kishore@bal.com,
dev,bronze_data_products,fpv_poc_suitability,MANAGED,DELTA,2026-06-15 04:19:44.995,2026-06-25 17:26:14.228,nan.kishore@bal.com,
dev,bronze_data_products,fpv_product_check_results,MANAGED,DELTA,2026-07-03 16:31:26.829,2026-07-03 16:31:34.942,lklinzing@bal.com,
dev,bronze_data_products,fpv_qa_function_chain,MANAGED,DELTA,2026-07-14 22:54:43.325,2026-07-14 22:54:43.910,dwidmark@bal.com,
dev,bronze_data_products,fpv_rejection_notice_extractions,MANAGED,DELTA,2026-06-11 00:33:18.956,2026-06-11 00:33:18.956,dwidmark@bal.com,
dev,bronze_data_products,fpv_upload,MANAGED,DELTA,2026-07-24 19:07:02.433,2026-08-27 21:06:56.588,tfitzgibbons@bal.com,
dev,bronze_data_products,fpv_uscis_fee_schedule_snapshots,MANAGED,DELTA,2026-06-17 01:57:28.665,2026-06-17 01:57:28.665,nan.kishore@bal.com,versioned snapshots of the uscis g-1055 fee schedule pdf. one row per monitoring run.
dev,bronze_data_products,fpv_uscis_form_editions,MANAGED,DELTA,2026-06-17 01:10:51.126,2026-06-17 01:10:51.126,nan.kishore@bal.com,uscis form page edition dates scraped for fpv validator. one row per form per scrape run.
dev,bronze_data_products,fpv_uscis_form_index,MANAGED,DELTA,2026-06-19 12:09:07.144,2026-06-19 12:09:07.144,nan.kishore@bal.com,all uscis form detail pages discovered from the all-forms index. one row per form per crawl run.
dev,bronze_data_products,fpv_validation_summary,MANAGED,DELTA,2026-06-15 16:35:46.029,2026-06-15 16:35:46.029,nan.kishore@bal.com,
dev,bronze_data_products,fpv_validator_v0_metrics,MANAGED,DELTA,2026-06-14 03:47:02.172,2026-06-14 03:47:02.172,nan.kishore@bal.com,
dev,bronze_data_products,fpv_validator_v0_metrics_scorable,MANAGED,DELTA,2026-06-14 03:59:35.265,2026-06-14 03:59:35.265,nan.kishore@bal.com,
dev,bronze_data_products,fpv_validator_v0_predictions,MANAGED,DELTA,2026-06-14 03:41:24.503,2026-06-14 03:41:24.503,nan.kishore@bal.com,
dev,bronze_data_products,fr_model_definitions,MANAGED,DELTA,2026-04-13 23:14:43.085,2026-04-13 23:14:43.816,dwidmark@bal.com,
dev,bronze_data_products,fr_training_labels,MANAGED,DELTA,2026-04-13 23:17:28.001,2026-04-13 23:17:28.525,dwidmark@bal.com,
dev,bronze_data_products,fr_training_ocr,MANAGED,DELTA,2026-04-13 23:18:03.149,2026-04-13 23:18:03.690,dwidmark@bal.com,
dev,bronze_data_products,goog_api_us_v2,MANAGED,DELTA,2026-04-22 17:36:39.703,2026-04-23 18:31:54.765,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_answer_diffs,MANAGED,DELTA,2026-05-16 00:47:52.793,2026-07-10 16:37:16.548,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_answer_drift_by_row,MANAGED,DELTA,2026-05-16 00:48:02.148,2026-07-10 16:37:26.741,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_comparison_ids,MANAGED,DELTA,2026-05-16 00:46:41.521,2026-07-10 16:35:37.047,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_comparison_pairs,MANAGED,DELTA,2026-05-16 00:45:35.798,2026-07-10 16:34:34.512,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_comparisons,MANAGED,DELTA,2026-05-16 00:46:18.740,2026-07-10 16:35:26.418,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_normalized_answers,MANAGED,DELTA,2026-05-16 00:47:11.932,2026-07-10 16:36:31.775,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_normalized_answers_long,MANAGED,DELTA,2026-05-16 00:46:55.984,2026-07-10 16:36:06.663,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_pair_drift_summary,MANAGED,DELTA,2026-05-16 00:47:58.089,2026-07-10 16:37:22.633,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_question_bank,MANAGED,DELTA,2026-05-16 00:47:46.875,2026-07-10 16:37:09.649,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_question_diffs,MANAGED,DELTA,2026-05-16 00:47:55.240,2026-07-10 16:37:19.163,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_question_drift_by_field,MANAGED,DELTA,2026-05-16 00:48:00.131,2026-07-10 16:37:24.688,dwidmark@bal.com,
dev,bronze_data_products,h1b_dev_sample_recent_h,MANAGED,DELTA,2026-05-16 00:45:07.267,2026-07-10 16:33:58.445,dwidmark@bal.com,
dev,bronze_data_products,h_cap_service_center,MANAGED,DELTA,2025-08-14 20:28:22.127,2025-08-14 20:28:22.127,dwidmark@bal.com,
dev,bronze_data_products,hubert_agent_labels,MANAGED,DELTA,2026-06-12 20:32:50.454,2026-06-16 22:52:40.871,tfitzgibbons@bal.com,
dev,bronze_data_products,hubert_agent_labels_c,MANAGED,DELTA,2026-06-12 20:36:54.927,2026-06-12 20:36:54.927,scharanmangavalli@bal.com,
dev,bronze_data_products,hubert_cobalt_2025_03,MANAGED,DELTA,2025-04-02 21:33:19.421,2025-04-10 00:08:19.088,dwidmark@bal.com,
dev,bronze_data_products,hubert_cobalt_bucket_map,MANAGED,DELTA,2025-04-04 16:32:08.525,2025-04-04 16:32:13.279,dwidmark@bal.com,
dev,bronze_data_products,hubert_cobalt_prediction_sampling,VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2025-03-19 00:34:37.079,2025-03-19 00:34:37.079,dwidmark@bal.com,
dev,bronze_data_products,hubert_labels,MANAGED,DELTA,2026-06-11 21:41:24.335,2026-06-11 21:41:24.335,tfitzgibbons@bal.com,
dev,bronze_data_products,i797_cross_eval_results,MANAGED,DELTA,2026-05-04 19:59:21.392,2026-05-04 19:59:21.392,dwidmark@bal.com,
dev,bronze_data_products,i797_eval_dataset,MANAGED,DELTA,2026-04-28 23:16:39.341,2026-04-28 23:16:39.341,dwidmark@bal.com,
dev,bronze_data_products,i797_eval_dataset_azure_ocr,MANAGED,DELTA,2026-04-30 22:18:22.829,2026-04-30 22:18:22.829,dwidmark@bal.com,
dev,bronze_data_products,i797_eval_results,MANAGED,DELTA,2026-05-02 00:37:46.443,2026-05-02 00:37:46.443,dwidmark@bal.com,
dev,bronze_data_products,i797_samples,MANAGED,DELTA,2025-01-10 17:51:42.125,2025-01-10 17:51:42.125,ddcruz@bal.com,
dev,bronze_data_products,i797_textract_ocr_raw_temp,MANAGED,DELTA,2026-05-08 18:17:06.584,2026-05-08 18:17:07.210,tfitzgibbons@bal.com,
dev,bronze_data_products,i797_training_prepared,MANAGED,DELTA,2026-04-17 23:27:49.741,2026-04-25 14:51:10.425,dwidmark@bal.com,
dev,bronze_data_products,i797_training_prepared_lilt_v2,MANAGED,DELTA,2026-06-03 21:05:33.701,2026-06-03 21:05:33.701,scharanmangavalli@bal.com,
dev,bronze_data_products,i797_training_prepared_textract,MANAGED,DELTA,2026-05-08 19:07:25.262,2026-05-08 19:07:25.714,tfitzgibbons@bal.com,
dev,bronze_data_products,i797c_6_3_bio_training_from_prod,MANAGED,DELTA,2026-05-12 16:45:47.381,2026-05-12 16:45:47.813,tfitzgibbons@bal.com,
dev,bronze_data_products,i797c_6_3_comparison_results,MANAGED,DELTA,2026-05-12 19:57:06.524,2026-05-12 19:57:06.524,tfitzgibbons@bal.com,
dev,bronze_data_products,i94_bio_agent_labeled,MANAGED,DELTA,2026-06-11 15:49:20.977,2026-06-11 15:49:21.535,tfitzgibbons@bal.com,
dev,bronze_data_products,i94_bio_training_from_prod,MANAGED,DELTA,2026-05-13 20:37:25.598,2026-05-13 20:48:08.270,tfitzgibbons@bal.com,
dev,bronze_data_products,i94_bio_training_validated,MANAGED,DELTA,2026-06-08 15:48:56.338,2026-06-10 21:51:33.166,tfitzgibbons@bal.com,
dev,bronze_data_products,i94_eval_results,MANAGED,DELTA,2026-05-14 15:50:02.165,2026-05-14 15:50:02.165,tfitzgibbons@bal.com,
dev,bronze_data_products,i94_training_prepared,MANAGED,DELTA,2026-05-13 20:54:46.404,2026-05-13 20:54:46.404,tfitzgibbons@bal.com,
dev,bronze_data_products,intercom_company_lookup,VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2025-03-21 19:13:01.110,2025-03-21 19:13:01.110,dwidmark@bal.com,The 'intercom_company_lookup' table contains conversation ID and the best guess company associated with the conversation (based on conversation contacts and Cobalt lookups)
dev,bronze_data_products,intercom_enriched,VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2025-03-20 21:09:40.504,2025-03-20 21:09:40.504,dwidmark@bal.com,"The 'intercom_enriched' table contains data from various sources, including Intercom conversations, and is enriched with additional metadata. It includes information about the conversation summary, cleaned conversation text, and various tags and features. This data can be used for tracking and categorizing customer interactions, analyzing trends in customer queries, and identifying frequently requested services. The table also includes metadata about the source of the initial message in the conversation, such as the author's name, email, and message type. This can help in understanding the context of the conversation and identifying potential areas for improvement in the customer experience."
dev,bronze_data_products,kb_index_test_thomas_1,FOREIGN,VECTOR_INDEX_FORMAT,2025-07-31 20:57:54.753,2025-07-31 20:57:56.874,tfitzgibbons@bal.com,Managed Vector Index with Delta Sync
dev,bronze_data_products,kb_test_thomas_1,MANAGED,DELTA,2025-07-31 20:55:48.977,2025-07-31 20:55:49.825,tfitzgibbons@bal.com,
dev,bronze_data_products,kb_test_v1_thomas,MANAGED,DELTA,2025-07-28 20:22:12.582,2025-07-28 20:22:13.458,tfitzgibbons@bal.com,
dev,bronze_data_products,kb_vs_index_test_v1_thomas,FOREIGN,VECTOR_INDEX_FORMAT,2025-07-28 20:25:49.147,2025-07-28 20:25:50.706,tfitzgibbons@bal.com,Managed Vector Index with Delta Sync
dev,bronze_data_products,kb_vs_index_test_v1_thomas_writeback_table,MANAGED,DELTA,2025-07-28 20:26:15.105,2025-07-28 20:26:15.105,tfitzgibbons@bal.com,
dev,bronze_data_products,kie_59719254_experiment_train,MANAGED,DELTA,2025-06-20 16:28:48.413,2025-06-20 16:28:49.085,dwidmark@bal.com,
dev,bronze_data_products,kie_optimization_eval_1750436355,MANAGED,DELTA,2025-06-20 16:19:17.225,2025-06-20 16:28:37.407,dwidmark@bal.com,
dev,bronze_data_products,kie_optimization_train_1750436349,MANAGED,DELTA,2025-06-20 16:19:14.918,2025-06-20 16:19:15.688,dwidmark@bal.com,
dev,bronze_data_products,label,MANAGED,DELTA,2025-01-10 17:52:18.703,2025-01-10 17:52:18.703,ddcruz@bal.com,
dev,bronze_data_products,labeling_trace,MANAGED,DELTA,2025-11-06 15:54:17.886,2025-11-06 15:54:17.886,scharanmangavalli@bal.com,
dev,bronze_data_products,llama-3-3-70b-instruct_19k-throughput_payload,MANAGED,DELTA,2025-03-18 17:43:54.104,2026-07-20 21:24:30.311,cameron.avelis@bal.com,
dev,bronze_data_products,llama-3-3-70b-instruct_rag-chat-tags_payload,MANAGED,DELTA,2025-03-21 19:18:10.606,2025-10-29 00:35:52.364,msantacroce@bal.com,
dev,bronze_data_products,mlflow_experiment_trace_otel_logs,MANAGED,DELTA,2026-04-02 00:56:24.552,2026-04-02 00:56:24.552,nan.kishore@bal.com,
dev,bronze_data_products,mlflow_experiment_trace_otel_metrics,MANAGED,DELTA,2026-04-02 00:56:21.903,2026-04-02 00:56:21.903,nan.kishore@bal.com,
dev,bronze_data_products,mlflow_experiment_trace_otel_spans,MANAGED,DELTA,2026-04-02 00:56:23.233,2026-04-02 21:09:25.979,nan.kishore@bal.com,
dev,bronze_data_products,model_output,MANAGED,DELTA,2025-01-10 18:39:55.148,2025-01-10 18:39:55.148,ddcruz@bal.com,
dev,bronze_data_products,models,MANAGED,DELTA,2025-01-10 18:40:00.542,2025-01-10 18:40:00.542,ddcruz@bal.com,
dev,bronze_data_products,niw_denial_analysis,MANAGED,DELTA,2025-04-24 22:51:47.385,2025-04-26 05:45:43.081,dwidmark@bal.com,
dev,bronze_data_products,noid_denial_detail,MANAGED,DELTA,2025-08-22 23:19:02.117,2026-01-13 01:00:59.210,dwidmark@bal.com,
dev,bronze_data_products,openai_classifier,MANAGED,DELTA,2025-01-10 17:54:54.976,2025-01-10 17:54:54.976,ddcruz@bal.com,
dev,bronze_data_products,openai_classifier_enum,MANAGED,DELTA,2025-01-10 17:54:57.952,2025-01-10 17:54:57.952,ddcruz@bal.com,
dev,bronze_data_products,openai_classifier_enum_major,MANAGED,DELTA,2025-01-10 17:55:01.162,2025-01-10 17:55:01.162,ddcruz@bal.com,
dev,bronze_data_products,openai_classifier_enum_uscis_letter,MANAGED,DELTA,2025-01-10 17:55:04.440,2025-01-10 17:55:04.440,ddcruz@bal.com,
dev,bronze_data_products,otel_data_table,MANAGED,DELTA,2026-02-19 16:55:24.066,2026-03-03 02:39:27.435,kchinthala@bal.com,
dev,bronze_data_products,otel_logs_raw,MANAGED,DELTA,2025-08-22 20:32:03.389,2025-08-22 20:32:03.389,tfitzgibbons@bal.com,
dev,bronze_data_products,otel_metrics_raw,MANAGED,DELTA,2025-08-22 20:32:01.682,2025-08-22 20:32:01.682,tfitzgibbons@bal.com,
dev,bronze_data_products,otel_traces_mlflow_eval_test,MANAGED,DELTA,2026-03-13 18:51:18.908,2026-03-13 18:51:18.908,dwidmark@bal.com,
dev,bronze_data_products,otel_traces_mlflow_traces_test,MANAGED,DELTA,2026-03-13 18:52:23.048,2026-03-13 18:52:23.048,dwidmark@bal.com,
dev,bronze_data_products,otel_traces_raw,MANAGED,DELTA,2025-10-29 17:28:41.446,2026-07-29 20:16:17.074,tfitzgibbons@bal.com,
dev,bronze_data_products,otel_traces_raw_backup,MANAGED,DELTA,2026-03-12 15:02:14.520,2026-03-12 15:02:15.329,kchinthala@bal.com,
dev,bronze_data_products,otel_traces_raw_dab,MANAGED,DELTA,2026-02-19 21:44:17.308,2026-03-12 12:24:41.577,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_data_products,otel_traces_silver,MANAGED,DELTA,2025-10-29 17:53:44.417,2026-04-15 01:21:47.582,tfitzgibbons@bal.com,
dev,bronze_data_products,otel_traces_silver_backup,MANAGED,DELTA,2026-03-12 15:02:24.882,2026-03-12 15:02:25.640,kchinthala@bal.com,
dev,bronze_data_products,otel_traces_silver_dab,MANAGED,DELTA,2026-02-19 21:49:40.683,2026-03-12 11:07:28.576,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_data_products,processed_data_cache_metadata-2025-06-20-09-39-17,MANAGED,DELTA,2025-06-20 16:39:29.900,2025-06-20 16:40:33.161,dwidmark@bal.com,
dev,bronze_data_products,rag_chat_conversations_0,MANAGED,DELTA,2025-03-05 18:39:35.804,2025-03-05 18:39:35.804,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_0,MANAGED,DELTA,2025-03-06 04:43:46.807,2025-03-06 04:43:46.807,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_1,MANAGED,DELTA,2025-03-06 04:44:08.307,2025-03-06 04:44:08.307,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_2,MANAGED,DELTA,2025-03-06 04:49:25.758,2025-03-06 04:49:25.758,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_2_no_extras,MANAGED,DELTA,2025-03-11 16:03:02.423,2025-03-11 16:03:02.423,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_2_only_message_bodies,MANAGED,DELTA,2025-03-11 16:12:05.207,2025-03-11 16:12:05.207,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized,MANAGED,DELTA,2025-03-06 06:54:55.890,2025-03-06 06:54:55.890,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3,MANAGED,DELTA,2025-03-06 07:19:07.004,2025-03-06 07:19:07.004,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v1,MANAGED,DELTA,2025-03-06 15:36:37.158,2025-03-06 15:36:37.158,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v10,MANAGED,DELTA,2025-03-07 15:43:08.610,2025-03-07 15:43:08.610,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v11,MANAGED,DELTA,2025-03-07 16:19:40.612,2025-03-07 16:19:40.612,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v12,MANAGED,DELTA,2025-03-07 16:28:33.402,2025-03-07 16:28:33.402,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v13,MANAGED,DELTA,2025-03-07 16:41:49.146,2025-03-07 16:41:49.146,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v14,MANAGED,DELTA,2025-03-07 16:43:56.737,2025-03-07 16:43:56.737,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v15,MANAGED,DELTA,2025-03-07 16:44:53.073,2025-03-07 16:44:53.073,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v16,MANAGED,DELTA,2025-03-07 16:52:20.213,2025-03-07 16:52:20.213,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v17,MANAGED,DELTA,2025-03-07 16:58:12.909,2025-03-07 16:58:12.909,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v3,MANAGED,DELTA,2025-03-06 17:16:59.863,2025-03-06 17:16:59.863,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v4,MANAGED,DELTA,2025-03-06 21:33:50.658,2025-03-06 21:33:50.658,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v5,MANAGED,DELTA,2025-03-07 04:00:40.482,2025-03-07 04:00:40.482,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v6,MANAGED,DELTA,2025-03-07 04:02:23.106,2025-03-07 04:02:23.106,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v7,MANAGED,DELTA,2025-03-07 04:45:03.905,2025-03-07 04:45:03.905,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v8,MANAGED,DELTA,2025-03-07 04:53:43.605,2025-03-07 04:53:43.605,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_llama_3_3_v9,MANAGED,DELTA,2025-03-07 05:03:27.745,2025-03-07 05:03:27.745,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_mixtral_8x7b,MANAGED,DELTA,2025-03-06 07:08:21.877,2025-03-06 07:08:21.877,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_parallel,MANAGED,DELTA,2025-03-06 05:51:30.359,2025-03-06 05:51:30.359,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_parallel_1,MANAGED,DELTA,2025-03-06 06:09:59.472,2025-03-06 06:09:59.472,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_3_summarized_parallel_2,MANAGED,DELTA,2025-03-06 06:26:06.081,2025-03-06 06:26:06.081,msantacroce@bal.com,
dev,bronze_data_products,rag_chat_eda_4_concise_summaries,MANAGED,DELTA,2025-03-06 19:12:55.299,2025-03-06 19:12:55.299,msantacroce@bal.com,
dev,bronze_data_products,ragchat_fake_intercom_conversations,MANAGED,DELTA,2025-02-25 19:17:44.773,2025-02-25 19:17:44.773,cameron.avelis@bal.com,
dev,bronze_data_products,ragchat_filters_payload,MANAGED,DELTA,2025-03-21 05:40:15.082,2026-01-14 17:32:45.792,cameron.avelis@bal.com,
dev,bronze_data_products,ragchat_filters_payload_assessment_logs,MANAGED,DELTA,2025-03-21 05:53:29.443,2025-03-21 05:53:34.010,cameron.avelis@bal.com,
dev,bronze_data_products,ragchat_filters_payload_assessment_logs_view,VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2025-10-30 23:44:35.902,2025-10-30 23:44:35.902,cameron.avelis@bal.com,"Payload assessment logs view for `dev`.`bronze_data_products`.`ragchat_filters_payload`. Payload assessment logs for `dev`.`bronze_data_products`.`ragchat_filters_payload` will be deprecated soon, you can refer to this view for up to date data or upgrade to MLflow 3 for logging assessments."
dev,bronze_data_products,ragchat_filters_payload_request_logs,MANAGED,DELTA,2025-03-21 05:53:20.398,2025-03-21 05:53:28.136,cameron.avelis@bal.com,
